0.001	0.9197346719404247	1.159840086808387	0.1966406881102191	0.169541206884243
0.0010913767	0.9581374348625188	1.32128744713597	0.19265964706216773	0.14581206192473703
0.0011911031	0.9978904138515476	0.9327633497564589	0.18878315476388854	0.20239126549427477
0.0012999422	1.0390056164382506	1.321988702200016	0.18501021892611727	0.1399484115244166
0.0014187267	1.0814894938773665	1.056879741157202	0.18133995859134314	0.17158050393963445
0.0015483653	1.1253419783828196	1.3713645025544339	0.17777160967789382	0.12963118802241091
0.0016898498	1.1705554918297516	0.8182818204405558	0.17430452481464767	0.2130128281730659
0.0018442627	1.2171137887695567	1.1754207528423655	0.1709381790879279	0.14542722567605734
0.0020127854	1.2649906588259023	1.3905276856400175	0.1676721778780819	0.12058168967769059
0.0021967071	1.3141485056949362	1.5651120896430772	0.1645062649030974	0.10510829607137782
0.002397435	1.3645369361107025	1.3140805077150675	0.16144032258620783	0.12285420995013571
0.0026165047	1.416091039997269	1.319894488172125	0.1584743857818442	0.12006595012099015
0.0028555923	1.4687297459037918	1.491289663934768	0.15560864439763966	0.10434501637131062
0.0031165269	1.5223539095930905	1.6041268361841703	0.15284345673264282	0.09528140374249984
0.0034013049	1.57684446095164	1.5855680415917106	0.1501793555002512	0.09471643698714438
0.003712105	1.632060362756159	1.7143434333138299	0.14761706151877182	0.08610705337694659
0.004051305	1.6878366230924722	1.5235726209094533	0.14515749389173827	0.0952744174446313
0.0044214999	1.7439822723380205	1.9410176064285893	0.1428017835404278	0.07357057610784816
0.004825522	1.8002784511987233	1.8205390299154474	0.14055128582408283	0.07720311595330673
0.0052664624	1.856476553871666	1.8164498386920214	0.1384075975375542	0.0761967628223733
0.0057476944	1.9122965759466957	1.8559183889256068	0.13637257499138097	0.07347983392218405
0.0062728999	1.9674258558094724	2.0068232527234313	0.1344483501837783	0.06699561109894474
0.0068460968	2.0215180580202445	2.0820292221210046	0.13263735477961322	0.06370580843456794
0.0074716707	2.074192866379582	2.157963282354478	0.13094233963888094	0.06067866896049053
0.0081544074	2.1250361408732155	2.244649286519308	0.12936640344387346	0.057633236613313876
0.0088995304	2.1736010629877143	2.278055887209734	0.12791301796376825	0.056150078969503206
0.0097127402	2.2194101175546206	2.2733443568142504	0.12658606036806047	0.05568274774942225
0.0106002585	2.2619582885605594	2.2387237560031257	0.1253898458861172	0.05600952129528487
0.0115688753	2.3007174623825746	2.354616442406857	0.12432916595464917	0.05280230092488507
0.0126260011	2.3351422877359935	2.4575824741657386	0.12340932881048512	0.05021574254690198
0.0137797236	2.3646775361625454	2.5431137974814817	0.1226362047355109	0.04822285375391421
0.0150388695	2.3887670420306546	2.402258790173027	0.12201627584913266	0.05079231111496702
0.016413072	2.4068642299999605	2.3416473805726894	0.12155669073886993	0.05191075810446797
0.0179128445	2.4184441542953774	2.19966311504435	0.12126532442842128	0.055129043897240736
0.0195496614	2.4230168829935206	2.305750165549144	0.12115084414967603	0.05254291898568395
0.0213360453	2.420141949374869	2.4154587238256586	0.12122278151227256	0.05018623597934108
0.023285663	2.4094434981409876	2.402932947058179	0.12149161113618585	0.05055971756720199
0.0254134304	2.3906256036559763	2.391025937315621	0.12196883662223201	0.05101108888813022
0.0277356261	2.3634871549017284	2.346489143803711	0.12266708399435947	0.052276859800643866
0.0302700165	2.327935582700227	2.4036319391756127	0.12360020337358481	0.0514222670114696
0.0330359912	2.2839986722434324	2.1428805762714913	0.12478337883077047	0.058231606657188295
0.0360547115	2.231833647755284	2.178028743436261	0.12623324724594714	0.057957567192979204
0.0393492726	2.171732767817879	2.2864982222551946	0.12796802655001566	0.05596681655138117
0.0429448799	2.1041247809050483	2.1593078771871284	0.13000765327081604	0.06020802065529139
0.0468690419	2.029571714955158	2.031019890748042	0.13237393034289477	0.06517608761287921
0.051151781	1.9487607179625233	2.027966420646185	0.1350906857489478	0.06661386715954741
0.0558258627	1.8624909602302182	1.5127270982968004	0.1381839420477166	0.09134756837720416
0.0609270466	1.771655861221074	1.8164618006913191	0.14168209891097705	0.07799894215064412
0.06649436	1.6772212694155064	1.521673107952253	0.14561612976559937	0.09569475139214231
0.0725703961	1.5802004933740927	1.5842309406023707	0.15001979515474026	0.09469566040523004
0.0792016405	1.4816272977949574	1.5063288113076363	0.15492987810190123	0.10285262881442692
0.0864388262	1.3825282016038962	1.1432671372100243	0.16038644642321656	0.1402878130605732
0.0943373222	1.2838954031104395	1.0256722739067985	0.16643315373768525	0.162267381084349
0.1029575567	1.1866616839847457	1.1781572618155058	0.17311759287749637	0.14693929111868073
0.11236548	1.0916784431343993	0.9896957827363747	0.1804917257261006	0.1823709152595007
0.1226330684	0.9996978280833593	1.4027949625323526	0.18861242131129163	0.13445473240850883
0.1338388753	0.911359577218741	0.9633513525562795	0.19754215342336592	0.20505722330609943
0.146068632	0.8271828980678111	0.02278602725545842	0.20734992911159306	9.099871898991175
0.1594159037	0.7475633424367694	0.5800193188745887	0.21811255545696628	0.37604360468573705
0.1739828053	0.6727743472139128	0.8360330607868909	0.22991640114683548	0.27500874299209366
0.1898807824	0.6029728554843821	0.37625130346276303	0.24285988433812541	0.6454725395048654
0.2072314645	0.5382082517763461	0.4782059337839605	0.25705703187030565	0.5375446302731085
0.2261675949	0.4784337627031736	0.5077942463839429	0.2726426251331287	0.5369155461580079
0.2468340467	0.4235194385104784	0.7633274459962935	0.2897797214044535	0.37962701711351876
0.269388931	0.3732659060753231	0.46417506741695236	0.3086707682793667	0.6649878245228937
0.2940048064	0.3274181938661357	0.35529505352321566	0.3295742408656057	0.9276071749309358
0.3208699997	0.2856791058017614	0.13878040545078732	0.3528299358576804	2.542361327678905
0.3501900461	0.2477218484417746	0.21207456337172254	0.37889817082227306	1.7866271409369519
0.3821892621	0.21320188822142888	0.0027820059332882563	0.40842201279768947	146.80846216418584
0.4171124612	0.18176838454186117	0.5872583258145992	0.44232907880324107	0.7532104005331495
0.4552268276	0.15307603686807955	-0.4151165692061525	0.4820044632560282	-1.1611303884539919
0.4968239595	0.12679892394579476	-0.8418031895364418	0.5295986637428867	-0.6291240878221456
0.5422221007	0.1026490444606866	0.5561196350219274	0.5886094213182894	1.058422296661187
0.5917685748	0.08040406003604687	0.7730230919951905	0.665067422615191	0.8603461261404709
0.645842443	0.05995146440183039	0.0390600347435081	0.7702022211430855	19.71842130199578
0.7048574036	0.04136010411427338	-0.6901667178570084	0.9272863203891905	-1.3435685848028815
0.7692649575	0.0249930003938289	1.0272010962794496	1.1928764551849056	1.1612881445566372
0.839557862	0.011668132655604402	1.3640742903966019	1.7458381749197867	1.2798703026740483
0.9162739012	0.002806160008392403	2.3101056539240954	3.5599873037788115	1.5410495609720647
0.9999769744141638	9.414885230071662e-12	39847.198381336195	61460.65007750949	1.5424083141136642
1e-05	0.09483876611836123	0.48160047222102736	0.6123669129666239	1.2715247353112689
1.3434e-05	0.10991123509015036	0.7901741599525108	0.5688314769558493	0.7198811423927555
1.80472e-05	0.1273743249658031	0.15960032834733617	0.5284011047382879	3.3107770529665537
2.42446e-05	0.14760484714964373	0.498044398607319	0.4908562836601273	0.9855673209711988
3.25702e-05	0.171037230639117	-0.06515270615358296	0.4559942188269847	-6.99885309064646
4.37548e-05	0.198171847753555	0.33453011588899206	0.42362705175069193	1.2663345738691734
5.87802e-05	0.2295838650001945	0.6352716776545363	0.39358087165112066	0.6195473298986764
